learning_rate,num_leaves,max_depth,min_data_in_leaf,num_boost_round
0.0110996508506466,10.0,3.612528239515351,200.0,414.8125440721201
0.011365867660408641,10.0,3.934192137834272,200.0,340.2199284142838
0.011060862986696934,10.0,3.986520491288412,200.0,386.85281963750356
0.01334431347308911,110.86215401999463,3.7442306957119604,200.0,279.8954405922182
0.011480630222571247,10.0,4.485913574496581,200.0,350.9714792955712
0.011645673725401214,10.0,4.098005267229553,200.0,412.4946918661436
0.016269382277187563,73.7947268211264,4.027794356835116,200.0,281.5199483380885
0.011266586782863165,10.0,3.6226942641116855,200.0,327.3391688081092
0.011266586782863165,10.0,3.6226942641116855,200.0,327.3391688081092
0.011076289333692362,10.0,4.31155078282716,200.0,408.2384245926012
0.011259003932814326,10.0,4.243799048479553,200.0,478.91343565995385
0.017134698846943356,39.75179995642921,3.6110468686225845,200.0,215.5129787200478
0.014651997905657526,110.86215401999463,3.7540335361471224,200.0,303.30371642353055
0.013279399396143818,110.86215401999463,4.044367221155683,200.0,299.23070939504925
0.011330958582853943,10.0,3.6234202844433088,200.0,440.82173944024487
0.011330958582853943,10.0,3.6234202844433088,200.0,440.82173944024487
0.011437330697476699,10.0,4.34180036057549,200.0,480.26821135281534
0.010926046994697451,10.0,4.3024013606904585,200.0,395.13392067549705
0.015030881713209859,39.75179995642921,4.392248003763779,200.0,237.5664788584986
0.016963591455203528,110.86215401999463,4.033728204198989,200.0,212.76208650016557
0.011693866064788318,10.0,4.247321859996763,200.0,377.4900069795876
0.011645673725401214,10.0,3.573157894324021,200.0,478.19715764350593
0.00964561113940372,10.0,4.200980247025077,200.0,373.2847914787816
0.012246622796743652,109.5065982185891,3.7232887525115004,200.0,332.28108777780653
0.011297791700271459,10.0,3.7214185862886136,200.0,416.31785039752174
0.01617214657586559,17.97776589264329,4.269346351475611,200.0,242.41113306702326
0.015919345066750034,37.47532213847394,3.9964337696994745,200.0,251.71672829956563
0.015919345066750034,37.47532213847394,3.9964337696994745,200.0,251.71672829956563
0.00964561113940372,10.0,4.07982372575698,200.0,396.5206912612351
0.015209208477872231,39.75179995642921,4.490249315859716,200.0,238.9212545513601
0.017171768414190137,110.86215401999463,4.043531044634151,200.0,236.17036233147786
0.017171768414190137,110.86215401999463,4.043531044634151,200.0,236.17036233147786
0.017171768414190137,110.86215401999463,4.043531044634151,200.0,236.17036233147786
0.017171768414190137,128.43852592295096,4.043531044634151,200.0,236.17036233147786
0.015339096086227182,162.97132086203717,3.835211206900449,200.0,272.47880759869
0.017206677491744836,110.86215401999463,3.7069380180383966,200.0,261.33411432263273
0.014573274596400574,110.86215401999463,4.044367221155683,200.0,299.23070939504925
0.009676365452679423,10.0,3.5207181501525926,200.0,400.4548129962673
0.015044374729133947,84.70489898964078,3.508455383145571,200.0,288.8069880309283
0.009744302670683047,10.0,4.1023467912527956,200.0,399.69921811793813
0.01285076723377192,91.42855569250972,3.65984074310372,200.0,332.1202408718869
0.013081059346895192,10.0,4.701431707247977,200.0,429.8656073261364
0.007947071860898144,10.0,3.6636035030476295,200.0,636.4993182121899
0.016304291354742262,73.7947268211264,3.6912013302393616,200.0,306.6837003292434
0.01629075398767376,19.370300577153962,4.0500401027340445,200.0,205.70300180868068
0.012919467276386805,46.89623403051042,4.013994590887721,200.0,464.59516428474217
0.012694523763417686,91.42855569250972,4.283002061758045,200.0,314.40947981492616
0.01791197568899766,29.794899553972424,3.4433951227147173,200.0,401.6174794729914
0.010868112374705752,10.0,4.301747942391998,200.0,384.83014876128885
0.014908152213047851,73.89336398941008,3.4737904562571353,200.0,365.58631455907584
